time szsz sxsx sz 
0 0.23455 0.229786 0.229533 0.229487 0.229453 0.229434 0.229681 0.239132 0.25 0.239142 0.229715 0.229472 0.229489 0.229533 0.229786 0.23455 3.2657e-05 9.28858e-05 0.000250214 0.000679812 0.00187688 0.0053163 0.0157597 0.0516349 0.25 0.0516034 0.0157275 0.0052965 0.00186694 0.00067513 0.00024759 8.67064e-05 0.489758 0.479809 0.479281 0.479185 0.47911 0.47903 0.478957 0.478911 0.478911 0.478957 0.47903 0.47911 0.479185 0.479281 0.479809 0.489758 
1 0.234128 0.229331 0.229042 0.228948 0.228854 0.228767 0.228971 0.23872 0.25 0.238749 0.229066 0.228873 0.22895 0.229042 0.229331 0.234127 3.62477e-05 0.000102836 0.000276857 0.000740661 0.00199758 0.00554518 0.0163214 0.0526473 0.25 0.0525611 0.0162347 0.00549572 0.00196998 0.000724815 0.00026753 9.41227e-05 0.489696 0.479663 0.479059 0.478862 0.478661 0.478439 0.478235 0.478108 0.478108 0.478235 0.478439 0.478661 0.478862 0.479059 0.479662 0.489696 
2 0.233015 0.228132 0.227746 0.227525 0.227272 0.227012 0.227108 0.237617 0.25 0.237697 0.22736 0.227296 0.227527 0.227746 0.228132 0.233015 3.87905e-05 0.000110287 0.000305762 0.00083927 0.00229998 0.00633555 0.0179047 0.0552402 0.25 0.0550188 0.0176637 0.0061795 0.00222459 0.000806411 0.000290335 0.000102041 0.489543 0.479285 0.478475 0.47801 0.477473 0.476873 0.476323 0.475984 0.475984 0.476323 0.476873 0.477473 0.47801 0.478475 0.479285 0.489543 
3 0.230079 0.224975 0.224338 0.223786 0.223116 0.222411 0.222244 0.234693 0.25 0.234903 0.222898 0.223156 0.22379 0.224338 0.224975 0.230079 6.34564e-05 0.000178277 0.000476482 0.0012591 0.00326829 0.00840877 0.0219554 0.0615687 0.25 0.0610455 0.0213281 0.00797218 0.003024 0.00113797 0.000424837 0.000151108 0.48913 0.478279 0.476925 0.475751 0.474317 0.472726 0.471273 0.470384 0.470384 0.471273 0.472725 0.474317 0.475751 0.476925 0.478278 0.489129 
4 0.223016 0.217335 0.21606 0.214708 0.21309 0.211438 0.210857 0.227505 0.25 0.228006 0.21232 0.213182 0.214719 0.216061 0.217335 0.223015 0.000158975 0.000427543 0.00107852 0.00263304 0.00620523 0.0140873 0.0315788 0.0746231 0.25 0.073635 0.030141 0.0128651 0.00540915 0.00221149 0.000876899 0.000326173 0.488023 0.475592 0.472801 0.469839 0.466265 0.462405 0.459006 0.456978 0.456978 0.459006 0.462404 0.466264 0.469839 0.472801 0.475591 0.488023 
5 0.209096 0.202024 0.199378 0.196462 0.193239 0.190332 0.189731 0.212832 0.25 0.213761 0.192162 0.193509 0.196507 0.199385 0.202025 0.209096 0.000578098 0.00145717 0.00333521 0.00716016 0.0143832 0.0272352 0.0500421 0.0951358 0.25 0.0938126 0.0475566 0.0245219 0.0121556 0.00568134 0.00249113 0.000990938 0.485127 0.468719 0.462575 0.455779 0.448143 0.440597 0.434464 0.431012 0.431012 0.434464 0.440597 0.448143 0.455779 0.462574 0.468718 0.485127 
6 0.189455 0.179529 0.174753 0.170076 0.165707 0.16259 0.163122 0.191522 0.25 0.192657 0.165736 0.166399 0.170246 0.174793 0.179537 0.189456 0.00253898 0.00564044 0.0109388 0.0194712 0.0320529 0.0497208 0.0751068 0.11765 0.25 0.116438 0.0722301 0.0456925 0.0276841 0.0156257 0.00809804 0.00366763 0.478173 0.45311 0.441006 0.429012 0.417338 0.407306 0.400018 0.396203 0.396203 0.400018 0.407306 0.417338 0.429012 0.441006 0.453109 0.478173 
7 0.169808 0.155764 0.149337 0.144348 0.140655 0.138807 0.140894 0.17093 0.25 0.171859 0.142802 0.141786 0.144741 0.149476 0.155808 0.169818 0.00929362 0.0172889 0.0277055 0.040698 0.0561029 0.0743954 0.0978933 0.134996 0.25 0.134226 0.0957568 0.0707346 0.0510932 0.0349123 0.0219364 0.0118724 0.464645 0.426117 0.408275 0.393996 0.382458 0.373875 0.368225 0.365433 0.365433 0.368225 0.373875 0.382457 0.393996 0.408275 0.426116 0.464644 
8 0.154411 0.136897 0.130391 0.12652 0.124293 0.123788 0.126874 0.156526 0.25 0.157093 0.127993 0.125622 0.127079 0.130648 0.137013 0.154451 0.0238464 0.0372356 0.0502275 0.0634807 0.0774691 0.0932479 0.113334 0.145578 0.25 0.145146 0.112066 0.0908513 0.0737294 0.0581997 0.0432172 0.0277479 0.446876 0.39581 0.376391 0.364197 0.355907 0.350381 0.346997 0.345375 0.345375 0.346997 0.350381 0.355907 0.364197 0.376391 0.39581 0.446876 
9 0.144924 0.125677 0.119682 0.116804 0.115534 0.115762 0.119264 0.148202 0.25 0.148554 0.119938 0.116914 0.117426 0.119999 0.12584 0.144991 0.0402666 0.0568184 0.0693645 0.0805596 0.0919185 0.104949 0.122236 0.151278 0.25 0.151067 0.121588 0.103607 0.0895392 0.0764915 0.0623788 0.0441151 0.432934 0.374711 0.356004 0.346302 0.340609 0.337169 0.33522 0.33432 0.33432 0.33522 0.337169 0.34061 0.346302 0.356004 0.374711 0.432934 
10 0.140514 0.120764 0.115079 0.112559 0.111609 0.112071 0.115667 0.144118 0.25 0.144391 0.116185 0.112975 0.113171 0.115384 0.120919 0.14058 0.0491112 0.0673114 0.0799437 0.0903093 0.100248 0.11161 0.127136 0.15426 0.25 0.154101 0.126608 0.110391 0.0977886 0.085651 0.0716465 0.0520964 0.426575 0.365698 0.347481 0.338604 0.333757 0.331015 0.329511 0.328827 0.328827 0.329512 0.331015 0.333757 0.338604 0.347481 0.365698 0.426575 
11 0.139101 0.119358 0.113874 0.111458 0.11052 0.110981 0.114557 0.142868 0.25 0.143088 0.115019 0.111828 0.112009 0.114133 0.119482 0.139153 0.0500542 0.0684661 0.081636 0.0926555 0.103028 0.114296 0.129237 0.155519 0.25 0.155266 0.128348 0.112243 0.0992403 0.0865385 0.0721348 0.0525733 0.424831 0.363641 0.345889 0.337154 0.332135 0.329208 0.327605 0.32688 0.32688 0.327605 0.329208 0.332135 0.337154 0.345889 0.363641 0.424831 
12 0.139497 0.119763 0.114465 0.112191 0.111312 0.111752 0.115307 0.143796 0.25 0.144086 0.115821 0.112637 0.112761 0.114743 0.119901 0.139556 0.046848 0.0642183 0.0770683 0.0883787 0.0995108 0.111797 0.127705 0.154766 0.25 0.154496 0.126707 0.109697 0.0960127 0.0830331 0.068863 0.0501216 0.424629 0.363791 0.346768 0.338572 0.333747 0.330687 0.328889 0.328052 0.328052 0.328889 0.330687 0.333747 0.338571 0.346768 0.363791 0.424629 
13 0.141976 0.122036 0.116866 0.114811 0.114164 0.114848 0.118693 0.148119 0.25 0.148379 0.119118 0.115601 0.115467 0.117208 0.122217 0.142056 0.0408519 0.0561112 0.067751 0.0785922 0.09002 0.103496 0.121478 0.151244 0.25 0.151213 0.121329 0.103079 0.0889883 0.0762694 0.062965 0.0457734 0.424876 0.364625 0.348468 0.341258 0.337439 0.335338 0.334251 0.333803 0.333803 0.334251 0.335338 0.337439 0.341258 0.348468 0.364625 0.424876 
14 0.145563 0.125387 0.120388 0.118626 0.118314 0.119367 0.123637 0.154486 0.25 0.154484 0.123747 0.119755 0.119267 0.120718 0.12556 0.14564 0.0341012 0.0471172 0.0575489 0.067935 0.0797352 0.0943692 0.114363 0.146983 0.25 0.147064 0.114647 0.094816 0.0800043 0.067445 0.0550773 0.039816 0.425614 0.366256 0.351163 0.345193 0.342628 0.341764 0.341659 0.341786 0.341786 0.341659 0.341764 0.342628 0.345193 0.351163 0.366256 0.425614 
